fieldNumber,fieldSpeciesName,infraSpecificRank,infraSpecificName,otherSpeciesName,altitude,sourceOfCoordinates,coordinatePrecision,coordinateUncertainty,dateCreated,sourceFile,generalNotes,hybridStatus,hybridStatusNotes,archived,nswNumber,sampleDate,bundleNumber,boxNumber,livingCollectionId,populationGeneticsId,collectionNotes,tissueSampleColumn,tissueSampleType,hmNumber,herbariumId,herbariumSpecimenIrn,herbariumSpecimenCollector,herbariumCollectionDate,dateToDart,dartServiceNumber,dartOptimization,dartSequencing,duplicateSampleSent,dartNotes,dateToMtAnnan,destructiveSamplingDate,destructiveSamplingBy,destructiveSamplingSiteName,populationInfoId,phenologyId,eventId,idCurrent,acceptedName,genus,species,provisionalAcceptedStatus,taxonType,locality,nationalPark,natureReserve,peoplePresent,stateConservationArea,stateForest,otherTenure,eventKey,plants10m,adultsPresent,juvenilesPresent,speciesIdConfidence,speciesIdNotes,nativeStatus,populationNotes,reproductiveState,flowers,fruit,dartOrderCount,dartOrderServiceNumbers,projectsString,id,type,date,decimalLongitude,decimalLatitude,geodeticDatum
,Melaleuca quinquenervia,,,,18.568935,GPS,10.0,12.0,2018-03-01 13:00:00+00:00,restore_and_renew downloaded 27feb2018.xls,,,,False,NSW1035358,2018-02-20T13:00:00+00:00,,,,,,Location...genetic.sample.4,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002400,phenology-o3ex73o,S1347_2018-02-21,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Area surrounding Kurnell visitor centre,Kamay Botany Bay National Park,,Joel Cohen; Susan Rutherford,,,,S1347_2018-02-21,less than 5,Yes,Yes,,,,,fertile,"buds, mature, bisexual","not present, immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.221914,-34.006261,WGS84
,Melaleuca quinquenervia,,,,42.366787,GPS,5.0,12.0,2018-03-01 13:00:00+00:00,restore_and_renew downloaded 27feb2018.xls,,,,False,NSW1035363,2018-02-20T13:00:00+00:00,,,,,,Location...genetic.sample.5,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002400,phenology-o3ex73o,S1347_2018-02-21,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Area surrounding Kurnell visitor centre,Kamay Botany Bay National Park,,Joel Cohen; Susan Rutherford,,,,S1347_2018-02-21,less than 5,Yes,Yes,,,,,fertile,"buds, mature, bisexual","not present, immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.222386,-34.005902,WGS84
,Melaleuca quinquenervia,,,,29.826077,GPS,5.0,3.0,2018-03-01 13:00:00+00:00,restore_and_renew downloaded 27feb2018.xls,,,,False,NSW1035115,2018-02-20T13:00:00+00:00,,,,,,Location...genetic.sample.6,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,popnInfo002400,phenology-o3ex73o,S1347_2018-02-21,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Area surrounding Kurnell visitor centre,Kamay Botany Bay National Park,,Joel Cohen; Susan Rutherford,,,,S1347_2018-02-21,less than 5,Yes,Yes,,,,,fertile,"buds, mature, bisexual","not present, immature, mature, seed mature, seed immature, seed released",0,,RandR,,,,151.222467,-34.005916,WGS84
,Melaleuca quinquenervia,,,,,Manual,,,2018-10-30 13:00:00+00:00,missing from database but in boxes1_trimmed_PDW_2018-10-31.csv,,,,False,NSW1027765,,,,,,,,Tissue,,,,,,2018-06-05 14:00:00+00:00,DMela18-3553,False,False,False,none,,,,,,,Evans_Head_No_data,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Evans Head,,,,,,,Evans_Head_No_data,,,,,,,,,,,0,,RandR,,,,150.289794,-33.639986,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,32.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075723,2020-05-07T14:00:00+00:00,,,,,Seed taken from 6 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-w4ba03a,phenology-f2wg97p,df383120-90ba-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Southern edge of Cockrone Lagoon,,,Joel Cohen,,,,df383120-90ba-11ea-c60a-73655d76e076,Between 5 and 20,Yes,No,,,,,Fertile,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.4171656,-33.4925003,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,1799.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075722,2020-05-07T14:00:00+00:00,,,,,seed taken. 8 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-w4ba03a,phenology-f2wg97p,df383120-90ba-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Southern edge of Cockrone Lagoon,,,Joel Cohen,,,,df383120-90ba-11ea-c60a-73655d76e076,Between 5 and 20,Yes,No,,,,,Fertile,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.4189252,-33.4881471,WGS84
,Melaleuca quinquenervia,,,No_data sp.,31.0,GPS,1205.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075721,2020-05-07T14:00:00+00:00,,,,,seed taken. 27 spikes.,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-w4ba03a,phenology-f2wg97p,df383120-90ba-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Southern edge of Cockrone Lagoon,,,Joel Cohen,,,,df383120-90ba-11ea-c60a-73655d76e076,Between 5 and 20,Yes,No,,,,,Fertile,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.4165608,-33.4917287,WGS84
,Melaleuca quinquenervia,,,No_data sp.,31.0,GPS,1899.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075720,2020-05-07T14:00:00+00:00,,,,,seed taken,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-w4ba03a,phenology-f2wg97p,df383120-90ba-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Southern edge of Cockrone Lagoon,,,Joel Cohen,,,,df383120-90ba-11ea-c60a-73655d76e076,Between 5 and 20,Yes,No,,,,,Fertile,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.4189252,-33.4900754,WGS84
,Melaleuca quinquenervia,,,No_data sp.,31.0,GPS,29.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075719,2020-05-07T14:00:00+00:00,,,,,seed taken. 8 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-w4ba03a,phenology-f2wg97p,df383120-90ba-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Southern edge of Cockrone Lagoon,,,Joel Cohen,,,,df383120-90ba-11ea-c60a-73655d76e076,Between 5 and 20,Yes,No,,,,,Fertile,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.4190434,-33.4928905,WGS84
,Melaleuca quinquenervia,,,No_data sp.,31.0,GPS,45.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075718,2020-05-07T14:00:00+00:00,,,,,seed taken. 9 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-w4ba03a,phenology-f2wg97p,df383120-90ba-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Southern edge of Cockrone Lagoon,,,Joel Cohen,,,,df383120-90ba-11ea-c60a-73655d76e076,Between 5 and 20,Yes,No,,,,,Fertile,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.422143,-33.4928454,WGS84
,Melaleuca quinquenervia,,,No_data sp.,31.0,GPS,176.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075713,2020-05-07T14:00:00+00:00,,,,,seed taken. 10 spikes ,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7869508,-32.7645357,WGS84
,Melaleuca quinquenervia,,,No_data sp.,7.0,GPS,36.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075712,2020-05-07T14:00:00+00:00,,,,,seeds taken. 9 spikes ,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7874748,-32.7677112,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,12.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075711,2020-05-07T14:00:00+00:00,,,,,seeds taken. 10 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7873916,-32.7676678,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,32.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075710,2020-05-07T14:00:00+00:00,,,,,seeds taken. 4 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7871565,-32.7677709,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,1897.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075709,2020-05-07T14:00:00+00:00,,,,,seed taken. 10 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7871565,-32.7677709,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,32.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075708,2020-05-07T14:00:00+00:00,,,,,seeds taken. 8 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7842473,-32.7626059,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,34.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075707,2020-05-07T14:00:00+00:00,,,,,seeds taken. 6 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7834591,-32.7619695,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,220.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075706,2020-05-07T14:00:00+00:00,,,,,seed taken. 10 spikes ,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7841001,-32.7629435,WGS84
,Melaleuca quinquenervia,,,No_data sp.,0.0,GPS,47.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075705,2020-05-07T14:00:00+00:00,,,,,,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7834637,-32.7619675,WGS84
,Melaleuca quinquenervia,,,No_data sp.,12.0,GPS,19.0,,2020-05-24 14:00:00+00:00,species_2020-05-25 102646.687976.txt,,,,False,NSW1075704,2020-05-07T14:00:00+00:00,,,,,seed taken. 10 spikes,,Tissue,,,,,,,,False,False,False,,,,,,popnInfo-m1lg07j,phenology-q9cw83t,cd809670-90dd-11ea-c60a-73655d76e076,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,"Bushland surrounding Lakeside Cricket Ground, Raymond Terrace ",,,Joel Cohen,,,,cd809670-90dd-11ea-c60a-73655d76e076,More than 20,Yes,Yes,,,,,,Not present,"Seed immature, Seed mature, Mature, Immature",0,,RandR,,,,151.7839244,-32.7624922,WGS84
,Melaleuca quinquenervia,,,,8.0,GPS,19.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1074329,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-91620161,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.96618734518557,-31.256546488016433,WGS84
,Melaleuca quinquenervia,,,,-13.0,GPS,34.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071113,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-72c357c1,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.96630930428879,-31.255638947910374,WGS84
,Melaleuca quinquenervia,,,,10.0,GPS,18.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071118,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-3b61ae21,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.96611505511856,-31.255555621610746,WGS84
,Melaleuca quinquenervia,,,,-2.0,GPS,17.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1074334,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-2b903100,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.96615402908208,-31.25437969311473,WGS84
,Melaleuca quinquenervia,,,,-4.0,GPS,11.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1074339,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-0c86f3d1,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.96617853976593,-31.254419773877434,WGS84
,Melaleuca quinquenervia,,,,5.0,GPS,27.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071115,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-a3474ce1,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.96818756746845,-31.197771699839077,WGS84
,Melaleuca quinquenervia,,,,11.0,GPS,8.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071070,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-c07ca5b1,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.9682061115016,-31.197797278697227,WGS84
,Melaleuca quinquenervia,,,,-6.0,GPS,50.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071110,2020-12-15T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-78c1a6c1,phenology-LeAoasXh,93a6ddc0-3e7e-11eb-81a8-057fb458342e,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Goolawah NP Plomer Point Rd,Goolawah National Park,,"Stephanie Chen, Jason Bragg",,,,93a6ddc0-3e7e-11eb-81a8-057fb458342e,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,152.96770565801236,-31.199408195436764,WGS84
,Melaleuca quinquenervia,,,,18.0,GPS,20.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071090,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-ff7cd0a1,phenology-LeAoasXh,666c7140-3f18-11eb-98e2-51f2a411b252,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Billinudgel NR Quarry Trail,,Billinudgel Nature Reserve,"Stephanie Chen, Jason Bragg",,,,666c7140-3f18-11eb-98e2-51f2a411b252,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.5464415538037,-28.47684672079853,WGS84
,Melaleuca quinquenervia,,,,5.0,GPS,16.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071133,2020-12-16T00:00:00+00:00,,,,,Fallen branch,,Tissue,,,,,,,,,,,,,,,,popnInfo-a5dcb6d1,phenology-LeAoasXh,666c7140-3f18-11eb-98e2-51f2a411b252,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Billinudgel NR Quarry Trail,,Billinudgel Nature Reserve,"Stephanie Chen, Jason Bragg",,,,666c7140-3f18-11eb-98e2-51f2a411b252,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.54537884749328,-28.477666139463924,WGS84
,Melaleuca quinquenervia,,,,12.0,GPS,10.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071128,2020-12-16T00:00:00+00:00,,,,,Fallen branch. Young leaves sampled for traits.,,Tissue,,,,,,,,,,,,,,,,popnInfo-07fa3f81,phenology-LeAoasXh,666c7140-3f18-11eb-98e2-51f2a411b252,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Billinudgel NR Quarry Trail,,Billinudgel Nature Reserve,"Stephanie Chen, Jason Bragg",,,,666c7140-3f18-11eb-98e2-51f2a411b252,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.54535937864895,-28.477625642505085,WGS84
,Melaleuca quinquenervia,,,,,GPS,41.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078653,2020-12-16T00:00:00+00:00,,,,,Large fallen branch,,Tissue,,,,,,,,,,,,,,,,popnInfo-579bb9f1,phenology-LeAoasXh,666c7140-3f18-11eb-98e2-51f2a411b252,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Billinudgel NR Quarry Trail,,Billinudgel Nature Reserve,"Stephanie Chen, Jason Bragg",,,,666c7140-3f18-11eb-98e2-51f2a411b252,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.54462688584374,-28.477862306604038,WGS84
,Melaleuca quinquenervia,,,,8.0,GPS,14.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078636,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-56cfd711,phenology-LeAoasXh,666c7140-3f18-11eb-98e2-51f2a411b252,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Billinudgel NR Quarry Trail,,Billinudgel Nature Reserve,"Stephanie Chen, Jason Bragg",,,,666c7140-3f18-11eb-98e2-51f2a411b252,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.54179326498647,-28.478284895803892,WGS84
,Melaleuca quinquenervia,,,,24.0,GPS,38.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078641,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-6e9a3de1,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.57403315419077,-28.605167526359324,WGS84
,Melaleuca quinquenervia,,,,20.0,GPS,12.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071123,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-112e4f01,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.57340189328812,-28.6055901445431,WGS84
,Melaleuca quinquenervia,,,,20.0,GPS,19.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1078645,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-e44c7b51,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.57342719734555,-28.605575766014557,WGS84
,Melaleuca quinquenervia,,,,14.0,GPS,16.0,,2021-03-18 01:00:27.440055+00:00,species_2020-12-18 135511.130856.txt,,,,False,NSW1071075,2020-12-16T00:00:00+00:00,,,,,,,Tissue,,,,,,,,,,,,,,,,popnInfo-a2241241,phenology-LeAoasXh,328a8440-3f34-11eb-a51f-b73bba8b9f7f,True,Melaleuca quinquenervia,Melaleuca,quinquenervia,n.a.,ALA,Tyagarah NR Black Rock Rd,,Tyagarah Nature Reserve,"Stephanie Chen, Jason Bragg",,,,328a8440-3f34-11eb-a51f-b73bba8b9f7f,More than 20,Yes,Yes,,,,,Fertile,"Bisexual, Buds",Seed mature,0,,RandR,,,,153.57061892531155,-28.60642034798368,WGS84
