dataResourceUid,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,relationshipAccordingTo,subfamily,resourceRelationshipID,eventType,measurementRemarks,measurementValue,relationshipRemarks,resourceID,relationshipEstablishedDate,superfamily,identifierRole,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Herbarium (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,5399956,,Ian D. Cowie,,,,,,,,,PRESENT,,,,,,,,,,,,7709d3bd-91af-48ee-a145-5c4382901755,,,,,,,,2020-05-27T00:00:00Z,,148,148,2020,5,27,,,,,,,,,KATH-F19:106c,,,,,,,Australia,AU,Northern Territory,,,"Manbulloo Station, NT Por 1604",,,,,,,,,,,,-14.5383,132.164722,EPSG:4326,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,c149df52-f9a3-4023-b35d-675ca32ad691,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4190697,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mela_DOC5:DOC5_WAVE48,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-16.58817,131.85241,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,62c26904-0f8d-42d2-a503-becfc014371b,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Herbarium (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,5396218,,Ian D. Cowie,,,,,,,,,PRESENT,,,,,,,,,,,,c149df52-f9a3-4023-b35d-675ca32ad691,,,,,,,,2020-05-28T00:00:00Z,,149,149,2020,5,28,,,,,,,,,KATH-F19:017d,,,,,,,Australia,AU,Northern Territory,,,"Binjari Aboriginal Community, SW of Katherine. On the banks of the Katherine River. Correlates with map site 10DDEs. Check site only",,,,,,,,,,,,-14.53759,132.16457,EPSG:4326,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,7709d3bd-91af-48ee-a145-5c4382901755,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,EcoScience,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4318078,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCARTHURR:MacarthurR_Glyde24,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-16.44911,136.16054,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,0fbbc266-2a13-492a-ad07-ca44b231abd1,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Biodiversity Conservation (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4285599,,John Woinarski,,,,,,,,,PRESENT,,,,,,,,,,,,ba539171-160c-443f-9b34-cb3d625c45b1|bb538ac5-c1ce-46b8-aeff-082eab49948c|57330d72-a46f-4814-bda3-7d76046a9cbc,,,,,,,,1990-04-01T00:00:00Z,,91,91,1990,4,1,,,,,,,,,KAKIII:KAKIII_17R2,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-13.91858,132.88119,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,3eb5fa26-aa3b-4fe0-a252-ae7154160bad,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Biodiversity Conservation (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4301566,,Kym Brennan,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,2009-06-17T00:00:00Z,,168,168,2009,6,17,,,,,,,,,Laynhupuy:LAYNHUPUY_MUN01,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-12.63255,136.27155,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,a7df5f43-fec7-4c63-8098-8851f50b4d9f,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4306304,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMARY:LUMARY_17,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-13.68099,131.99048,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,4b444759-b507-43f3-9d13-fea8f80608df,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4165877,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTVEG_DOC3:DOC3_S1375,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-14.46529,129.81871,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,79ea86cd-c6b2-496f-89a4-a334328a49cd,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4233577,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MVF ALL Strata:DOC8_MANN 4,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-12.75878,134.07345,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,231f703f-69d2-4d88-945a-0bb9eea460e4,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4189744,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mela_DOC5:DOC5_OENPE240,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-12.50628,133.18186,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,385359a9-2c43-47ef-9aee-ae7001e744e4,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,87371,,Diane Napier,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,2001-06-26T00:00:00Z,,177,177,2001,6,26,,,,,,,,,MRC:331,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-13.767721,132.374601,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,11386f29-7ca0-4f94-a96f-e3a8d2a5508a,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Herbarium (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,1909264,,Clyde R. Dunlop,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,1996-10-08T00:00:00Z,,282,282,1996,10,8,,,,,,,,,Flora River:72,,,,,,,Australia,AU,Northern Territory,,,"Flora River. CF, clay loam river levee",,,,,,,,,,,,-14.710556,131.658889,EPSG:4326,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,deb22150-9e7e-4df4-9284-4931fd2c91b0,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,EcoScience,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4318788,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCARTHURR:MacarthurR_MR5,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-16.42366,136.12295,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,a6bb5944-7874-4f00-b8b5-4685a43b8857,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Herbarium (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,1944851,,Ian D. Cowie,,,,,,,,,PRESENT,,,,,,,,,,,,24acad6b-f9f2-447b-bf05-3955ae476a2c,,,,,,,,1997-11-01T00:00:00Z,,305,305,1997,11,1,,,,,,,,,Litchfield NP:409,,,,,,,Australia,AU,Northern Territory,,,"Litchfield NP. Green Ant creek, near carpark. Perennial stream.",,,,,,,,,,,,-13.201389,130.699722,EPSG:4326,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,5acc41e1-e831-4ec6-9c16-38bce8df2557,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,5262226,,Dominique Lynch,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,2018-08-21T00:00:00Z,,233,233,2018,8,21,,,,,,,,,MTFKA:025,,,,,,,Australia,AU,Northern Territory,,,King River Station,,,,,,,,,,,,-14.763619,132.545864,EPSG:4326,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,9d760fba-bd6b-4d08-8b2e-9f9b6ee720c1,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Biodiversity Conservation (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4286337,,John Woinarski,,,,,,,,,PRESENT,,,,,,,,,,,,3ba0296a-dbc9-4f2a-86f1-d42e9f668fef,,,,,,,,1988-10-01T00:00:00Z,,275,275,1988,10,1,,,,,,,,,KAKIII:KAKIII_5U4,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-13.51858,132.50118,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,c2cb65f7-2856-4e51-a8b9-2daeaf6ea273,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Herbarium (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,1909232,,Clyde R. Dunlop,,,,,,,,,PRESENT,,,,,,,,,,,,586944d4-52fd-4f62-b7b6-326151e17307|5c39f022-1b4f-4904-9882-dc65e428fb27|99f996c0-fd11-4328-b59b-5b9713a7c091,,,,,,,,1996-10-08T00:00:00Z,,282,282,1996,10,8,,,,,,,,,Flora River:70,,,,,,,Australia,AU,Northern Territory,,,"Flora River. OF, clay loam old river terraces",,,,,,,,,,,,-14.712778,131.657778,EPSG:4326,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,04516a2a-7b61-4c75-894b-7ee60e5cc426,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,5438083,,Peter Brocklehurst,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,1988-10-13T00:00:00Z,,287,287,1988,10,13,,,,,,,,,NTVEGMAP:1418,,,,,,,Australia,AU,Northern Territory,,,Somewhere in the NT,,,,,,,,,,,,-14.87638,132.36,EPSG:4326,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,5b741f1b-68f6-46ff-9806-d84b3edb7753,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Biodiversity Conservation (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4331750,,John Woinarski,,,,,,,,,PRESENT,,,,,,,,,,,,5986f2d3-c4f2-4e6e-a673-ae1df76b4059,,,,,,,,2001-01-01T00:00:00Z,,1,1,2001,1,1,,,,,,,,,RIPARIAN_B:RIPARIAN_B_KP05,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-15.31059,129.38722,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,58729bc6-d042-40de-bc93-32313042130e,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Biodiversity Conservation (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4331413,,John Woinarski,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,2001-01-01T00:00:00Z,,1,1,2001,1,1,,,,,,,,,RIPARIAN_B:RIPARIAN_B_DW10,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-12.88058,131.13018,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,b9b4c516-de8d-4c2e-b99e-ce5d4abc1221,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4190367,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mela_DOC5:DOC5_TOMK143,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-12.36128,134.13286,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,39bab6f2-5b70-4d7f-be01-60511444d72e,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,43485,,Donna Lewis,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,2003-09-09T00:00:00Z,,252,252,2003,9,9,,,,,,,,,SCCV:77,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-13.882778,131.647778,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,03ecf2ab-3482-449d-a01d-bb2baf71f201,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,5558684,,Tahnee Thompson,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,2008-09-11T00:00:00Z,,255,255,2008,9,11,,,,,,,,,MCCAR:6,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-15.89067,136.329012,EPSG:4326,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,cb6bce97-f70f-4654-93b4-bf6f011cce59,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Biodiversity Conservation (north),Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4286346,,John Woinarski,,,,,,,,,PRESENT,,,,,,,,,,,,3ba0296a-dbc9-4f2a-86f1-d42e9f668fef,,,,,,,,1988-10-01T00:00:00Z,,275,275,1988,10,1,,,,,,,,,KAKIII:KAKIII_5U5,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-13.51858,132.50118,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,dff780da-a923-408d-8a60-c9d13720a360,,,,,,,,,,,Event
dr362,,,,CC-BY 3.0 (Au),,,,,,,,,,Land Assessment Branch,Department of Environment and Natural Resources.,HUMAN_OBSERVATION,,,,,4187000,,Unknown,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mela_DOC5:DOC5_BAUHIN93,,,,,,,Australia,AU,Northern Territory,,,,,,,,,,,,,,,-16.08015,135.37517,EPSG:4326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3897,,,,,,,https://id.biodiversity.org.au/node/apni/2911645,Melaleuca argentea  ,Melaleuca argentea,,,,,,,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Melaleuca,,,,species,,W.Fitzg.,Silver Tea-tree,,,,,,,,,Melaleuca argentea,,,,,,,,,,,,,,,Published dataset,,f5ad188c-096c-4edd-8c39-67f9bf47c383,,,,,,,,,,,Event
